date, pm25, pm10, o3, no2, so2, co
2020/5/1, 83, 55, 14, , 2, 
2020/5/2, 79, 53, 14, , 2, 
2020/5/3, 77, 51, 14, , 1, 
2020/5/4, 72, 53, 14, , 1, 
2020/5/5, 63, 68, 14, , 2, 
2020/5/6, 78, 61, 14, , 2, 
2020/5/7, 71, 57, 14, , 3, 
2020/5/8, 75, 51, 14, , 4, 
2020/5/9, 73, 38, 14, , 3, 
2020/5/10, 66, 35, 14, , 3, 
2020/5/11, 59, 40, 14, , 2, 
2020/5/12, 70, 46, 14, , 2, 
2020/5/13, 73, 44, 14, , 2, 
2020/5/14, 75, 31, 14, , 2, 
2020/5/15, 63, 36, 14, , 2, 
2020/5/16, 64, 56, 14, , 2, 
2020/5/17, 76, 66, 14, , 2, 
2020/5/18, 81, 59, 14, , 2, 
2020/5/19, 68, 57, 14, 6, 2, 
2020/5/20, 68, 54, 14, 3, 2, 
2020/5/21, 68, 52, 14, 2, 2, 
2020/5/22, 67, 54, 14, 1, 1, 
2020/5/23, 68, 58, 14, , 2, 
2020/5/24, 72, 61, 14, , 1, 
2020/5/25, 79, 57, 14, , 2, 
2020/5/26, 71, 51, 14, , 2, 
2020/5/27, 61, 47, 14, , 2, 
2020/5/28, 57, 50, 14, , 1, 
2020/5/29, 61, 46, 14, , 2, 
2020/5/30, 60, 88, 14, , 2, 
2020/5/31, 65, 34, 14, , 2, 
2020/6/1, 68, 25, 14, , 3, 
2020/6/2, 37, 28, 14, , 3, 
2020/6/3, 46, 25, 14, , 3, 
2020/6/4, 32, 36, 14, , 3, 
2020/6/5, 50, 47, 14, , 2, 
2020/6/6, 50, 34, 14, , 2, 
2020/6/7, 48, 35, 14, , 2, 
2020/6/8, 41, 33, 14, , 3, 
2020/6/9, 43, 34, 14, , 3, 
2020/6/10, 67, 21, 14, , 3, 
2020/6/11, 34, 26, 14, , 3, 
2020/6/12, 35, 18, 14, , 3, 
2020/6/13, 24, 15, 14, , 3, 
2020/6/14, 24, 24, 14, , 3, 
2020/6/15, 28, 15, 14, , 3, 
2020/6/16, 22, 21, 14, , 3, 
2020/6/17, 22, 28, 14, , 3, 
2020/6/18, 31, , , , , 8
2020/6/20, 35, , , , , 
2020/6/23, 31, 38, 14, 7, 3, 17
2020/6/24, 31, 26, 14, 7, 3, 8
2020/6/25, 33, 23, 14, 7, 3, 14
2020/6/26, 26, 29, 14, 7, 3, 
2020/6/27, 38, 25, 14, 7, 2, 
2020/6/28, 33, 23, 14, 7, 2, 
2020/6/29, 27, 25, 14, 7, 2, 23
2020/6/30, 30, 16, 14, 7, 2, 18
2020/1/1, 97, 72, 9, 14, 7, 22
2020/1/2, 93, 85, 14, 15, 6, 17
2020/1/3, 126, 73, 15, 12, 7, 14
2020/1/4, 105, 82, 16, 14, 7, 16
2020/1/5, 129, 82, 17, 17, 7, 19
2020/1/6, 121, 71, 10, 13, 15, 23
2020/1/7, 88, 79, 11, 15, 2, 21
2020/1/8, 103, 79, 16, 12, 1, 18
2020/1/9, 131, , , , , 
2020/1/17, 117, 116, 13, 22, 1, 23
2020/1/18, 119, 84, 14, 18, , 23
2020/1/19, 107, 110, 13, 20, , 25
2020/1/20, 116, 92, 11, 19, , 26
2020/1/21, 117, 72, 11, 13, , 19
2020/1/22, 90, 135, 13, 29, 9, 31
2020/1/23, 115, 90, 13, 21, 13, 25
2020/1/24, 111, 110, 14, 22, 13, 27
2020/1/25, 126, 152, 10, 17, 9, 16
2020/1/26, 128, 111, 15, 20, 11, 23
2020/1/27, 127, 81, 16, 15, 13, 27
2020/1/28, 98, 67, 16, 13, 14, 22
2020/1/29, 93, 91, 19, 16, 14, 19
2020/1/30, 93, 102, 19, 21, 13, 17
2020/1/31, 129, 122, 21, 22, 13, 18
2020/2/1, 137, 68, 21, 8, 13, 12
2020/2/2, 106, , , , , 
2020/2/4, 119, 97, 14, 20, 13, 18
2020/2/5, 125, 119, 14, 21, 13, 21
2020/2/6, 141, 83, 16, 15, 12, 15
2020/2/7, 120, 82, 16, 13, 12, 15
2020/2/8, 124, 76, 14, 12, 12, 16
2020/2/9, 115, 75, 14, 13, 12, 18
2020/2/10, 100, 74, 12, 13, 12, 17
2020/2/11, 100, 86, 16, 16, 12, 20
2020/2/12, 113, 85, 16, 18, 11, 18
2020/2/13, 126, 105, 16, 23, 12, 18
2020/2/14, 135, 97, 16, 20, 12, 19
2020/2/15, 136, 130, 16, 24, 13, 24
2020/2/16, 134, 91, 16, 21, 12, 22
2020/2/17, 134, 91, 16, 22, 13, 20
2020/2/18, 118, 100, 16, 19, 13, 21
2020/2/19, 118, 90, 16, 21, 13, 24
2020/2/20, 127, 108, 16, 21, 14, 22
2020/2/21, 128, 104, 16, 20, 12, 25
2020/2/22, 108, 74, 16, 16, 12, 21
2020/2/23, 98, 86, 43, 19, 12, 21
2020/2/24, 103, 86, 43, 16, 12, 13
2020/2/25, 105, 76, 43, 17, 12, 10
2020/2/26, 96, 87, 22, 22, 12, 13
2020/2/27, 114, 92, 28, 20, 13, 16
2020/2/28, 119, 92, 28, 18, 13, 17
2020/2/29, 120, 74, 28, 10, 13, 13
2020/3/1, 111, 95, 28, 14, 13, 17
2020/3/2, 114, 115, 28, 18, 13, 23
2020/3/3, 105, 57, 28, 8, 13, 8
2020/3/4, 77, 108, 28, 16, 12, 13
2020/3/5, 122, 82, 28, 10, 13, 15
2020/3/6, 102, 85, 28, 11, 13, 13
2020/3/7, 83, 90, 28, 15, 13, 18
2020/3/8, 107, 80, 28, 14, 13, 12
2020/3/9, 140, 84, 28, 9, 13, 13
2020/3/10, 136, 66, 22, 8, 12, 29
2020/3/11, 92, 58, 14, 9, 12, 19
2020/3/12, 58, 70, 14, 5, 12, 15
2020/3/13, 74, 68, 14, 6, 12, 14
2020/3/14, 76, 74, 14, 8, 12, 18
2020/3/15, 95, 71, 14, 10, 12, 23
