date, pm25, pm10, o3, no2, so2, co
2020/1/2, 399, 250, 9, 18, 7, 18
2020/1/3, 291, 289, 10, 26, 5, 14
2020/1/4, 333, 168, 14, 20, 5, 5
2020/1/5, 250, 177, 4, 18, 5, 6
2020/1/6, 227, 118, 5, 17, 5, 7
2020/1/7, 200, 99, 1, 14, 3, 5
2020/1/8, 205, 93, 6, 13, 3, 4
2020/1/9, 175, 127, 9, 18, 5, 6
2020/1/10, 201, 169, 13, 24, 5, 10
2020/1/11, 223, 264, 18, 26, 5, 15
2020/1/12, 288, 221, 12, 20, 4, 9
2020/1/13, 303, 113, 9, 13, 4, 4
2020/1/14, 197, 127, 16, 16, 4, 6
2020/1/15, 198, 131, 5, 16, 4, 6
2020/1/16, 241, 109, 5, 12, 4, 6
2020/1/17, 192, 129, 9, 16, 3, 6
2020/1/18, 205, 118, 11, 12, 3, 4
2020/1/19, 197, 159, 10, 14, 4, 9
2020/1/20, 229, 274, 12, 15, 4, 18
2020/1/21, 321, 190, 7, 16, 3, 8
2020/1/22, 262, 95, 13, 20, 3, 3
2020/1/23, 155, 105, 17, 26, 5, 5
2020/1/24, 169, 168, 16, 30, 5, 8
2020/1/25, 217, 266, 14, 22, 4, 13
2020/1/26, 305, 278, 6, 32, 4, 15
2020/1/27, 318, 94, 9, 17, 4, 5
2020/1/28, 182, 91, 13, 18, 3, 4
2020/1/29, 166, 107, 13, 22, 4, 4
2020/1/30, 174, 114, 8, 23, 4, 5
2020/1/31, 179, 138, 14, 18, 4, 5
2020/2/1, 204, 133, 12, 27, 4, 6
2020/2/2, 206, 164, 20, 25, 4, 9
2020/2/3, 219, 237, 22, 28, 5, 9
2020/2/4, 270, 162, 17, 22, 6, 4
2020/2/5, 218, 128, 22, 22, 5, 5
2020/2/6, 198, 153, 17, 20, 5, 6
2020/2/7, 215, 139, 21, 20, 7, 4
2020/2/8, 223, 150, 23, 22, 8, 5
2020/2/9, 227, 209, 23, 23, 6, 10
2020/2/10, 257, 261, 17, 27, 6, 11
2020/2/11, 281, 194, 31, 21, 6, 5
2020/2/12, 254, 120, 24, 14, 9, 5
2020/2/13, 170, 123, 23, 13, 7, 4
2020/2/14, 157, 113, 32, 14, 9, 5
2020/2/15, 165, 152, 34, 18, 13, 8
