date, pm25, pm10, o3, no2, so2, co
2020/4/26, 68, 38, 18, 10, 3, 2
2020/4/27, 66, 50, 14, 16, 8, 4
2020/4/28, 80, 68, 15, 11, 8, 3
2020/4/29, 128, 75, 14, 10, 5, 3
2020/4/30, 134, 79, 13, 11, 11, 3
2020/5/1, 136, 76, 12, 9, 4, 3
2020/5/2, 110, 64, 6, 8, 4, 3
2020/5/3, 108, 65, 7, 10, 26, 3
2020/5/4, 51, 68, 8, 10, 66, 2
2020/5/5, 124, 71, 8, 7, 8, 3
2020/5/6, 114, 62, 9, 5, 6, 3
2020/5/7, 94, 82, 10, 5, 8, 3
2020/5/8, 140, 89, 7, 5, 9, 3
2020/5/9, 149, 59, 4, 3, 44, 2
2020/5/10, 116, 59, 42, 4, 5, 3
2020/5/11, 101, 68, 5, 5, 10, 3
2020/5/12, 112, 106, 3, 8, 6, 6
2020/5/13, 160, 105, 62, 7, 6, 4
2020/5/14, 155, 72, 36, 4, 3, 2
2020/5/15, 109, 85, 41, 5, 22, 3
2020/5/16, 134, 84, 53, 9, 28, 3
2020/5/17, 140, 95, 37, 13, 15, 3
2020/5/18, 144, 75, 15, 11, 9, 2
2020/5/19, 113, 80, 18, 10, 24, 3
2020/5/20, 122, 114, 16, 11, 13, 4
2020/5/21, 153, 113, 19, 17, 18, 6
2020/5/22, 155, 108, 17, 12, 15, 6
2020/5/23, 155, 93, 19, 9, 10, 3
2020/5/24, 133, 98, 17, 9, 13, 3
2020/5/25, 143, 102, 21, 10, 21, 4
2020/5/26, 148, 86, 19, 10, 11, 3
2020/5/27, 119, 61, 25, 8, 36, 3
2020/5/28, 85, 58, 18, 10, 7, 4
2020/5/29, 95, 62, 21, 10, 7, 3
2020/5/30, 131, 48, 20, 7, 2, 2
2020/5/31, 89, 40, 22, 7, 4, 3
2020/6/1, 70, 69, 24, 11, 3, 4
2020/6/2, 111, 76, 24, 11, 18, 3
2020/6/3, 133, 75, 23, 9, 20, 3
2020/6/4, 133, 54, 14, 8, 24, 4
2020/6/5, 105, 65, 13, 10, 5, 4
2020/6/6, 124, 54, 64, 5, , 2
2020/6/7, 105, 65, 11, 1, 11, 4
2020/6/8, 96, 82, 189, 1, 7, 4
2020/6/9, 137, 94, 21, 5, 7, 3
2020/6/10, 143, 91, 21, 9, 7, 3
2020/6/11, 140, 82, 20, 8, 9, 3
2020/6/12, 133, 76, 19, 9, 7, 3
2020/6/13, 119, 78, 22, 9, 1, 4
2020/6/14, 133, 77, 22, 7, 1, 3
2020/6/15, 118, 72, 22, 7, 1, 4
2020/6/16, 113, 65, 22, 7, 1, 3
2020/6/17, 94, 79, 72, 5, 6, 3
2020/6/18, 118, 71, 71, 6, 5, 3
2020/6/19, 101, 73, 45, 7, 2, 4
2020/6/20, 111, 63, 49, 6, 3, 2
2020/6/21, 104, 73, 61, 7, 17, 4
2020/6/22, 134, 69, 50, 7, 3, 3
2020/6/23, 115, 59, 32, 8, 3, 4
2020/6/24, 96, 63, 45, 6, 2, 3
2020/6/25, 104, 66, 63, 5, 2, 3
2020/6/26, 128, 85, 38, 4, 11, 3
2020/6/27, 150, 105, 26, 4, 2, 3
2020/6/28, 153, 89, 17, 7, 6, 5
2020/6/29, 115, 55, 20, 8, 6, 4
2020/6/30, 92, 74, 27, 11, 25, 4
2020/1/1, 225, 172, 11, 17, 12, 11
2020/1/2, 198, 100, 19, 14, 7, 7
2020/1/3, 169, 117, 21, 15, 6, 8
2020/1/4, 185, 105, 18, 11, 6, 5
2020/1/5, 174, 69, 7, 12, 6, 5
2020/1/6, 151, 55, 8, 13, 3, 7
2020/1/7, 133, 52, 7, 13, 4, 5
2020/1/8, 130, 53, 23, 5, 5, 3
2020/1/9, 129, 73, 29, 9, 8, 4
2020/1/10, 146, 92, 34, 13, 12, 5
2020/1/11, 169, 151, 28, 10, 94, 8
2020/1/12, 222, 110, 68, 13, 29, 9
2020/1/13, 187, 71, 30, 8, 2, 5
2020/1/14, 160, 101, 36, 16, 6, 7
2020/1/15, 165, 132, 31, 17, 12, 14
2020/1/16, 198, 80, 36, 6, 7, 6
2020/1/17, 166, 101, 13, 10, 48, 6
2020/1/18, 176, 70, 16, 7, 9, 4
2020/1/19, 154, 109, 12, 11, 10, 7
2020/1/20, 180, 180, 10, 18, 10, 16
2020/1/21, 235, 74, 13, 10, 4, 4
2020/1/22, 151, 67, 21, 9, 4, 2
2020/1/23, 112, 74, 25, 12, 7, 3
2020/1/24, 149, 109, 8, 19, 4, 7
2020/1/25, 176, 117, 16, 19, 3, 10
2020/1/26, 186, 192, 4, 28, 20, 18
2020/1/27, 263, 81, 4, 18, 40, 10
2020/1/28, 171, 58, 15, 11, 30, 4
2020/1/29, 118, 65, 20, 7, 9, 3
2020/1/30, 131, 83, 13, 11, 4, 5
2020/1/31, 145, 77, 16, 10, 2, 5
2020/2/1, 158, 72, 20, 7, 4, 4
2020/2/2, 152, 114, 19, 13, 4, 7
2020/2/3, 168, 131, 19, 12, 6, 7
2020/2/4, 190, 91, 18, 8, 9, 4
2020/2/5, 160, 87, 15, 9, 5, 4
2020/2/6, 159, 107, 14, 11, 6, 5
2020/2/7, 173, 92, 29, 8, 7, 5
2020/2/8, 159, 107, 29, 10, 9, 3
2020/2/9, 174, 95, 27, 10, 5, 4
2020/2/10, 168, 107, 33, 8, 9, 4
2020/2/11, 176, 106, 57, 8, 16, 4
2020/2/12, 169, 76, 22, 5, 7, 4
2020/2/13, 143, 78, 27, 5, 5, 3
2020/2/14, 132, 74, 24, 5, 6, 3
2020/2/15, 132, 110, 26, 11, 9, 8
2020/2/16, 169, 100, 32, 7, 8, 5
2020/2/17, 157, 100, 31, 7, 12, 5
2020/2/18, 157, 121, 25, 13, 6, 8
2020/2/19, 172, 104, 27, 14, 5, 6
2020/2/20, 163, 55, 15, 10, 93, 4
2020/2/21, 104, 78, 24, 13, 7, 5
2020/2/22, 141, 83, 25, 14, 7, 5
