date, pm25, pm10, o3, no2, so2, co
2020/5/26, 122, 86, 29, 5, 36, 4
2020/5/27, 124, 94, 19, 4, 59, 3
2020/5/28, 120, 28, 16, 4, , 2
2020/5/29, 73, 45, 23, 5, 2, 2
2020/5/30, 96, 30, 20, 3, 3, 1
2020/5/31, 71, 22, 21, 5, 17, 2
2020/6/1, 61, 47, 26, 6, 33, 2
2020/6/2, 104, 53, 30, 5, 36, 2
2020/6/3, 117, 57, 30, 4, 36, 4
2020/6/4, 129, 35, 28, 4, 38, 2
2020/6/5, 96, 44, 30, 6, 42, 2
2020/6/6, 109, 52, 27, 5, 83, 3
2020/6/7, 101, 55, 45, 8, 1, 3
2020/6/8, 100, 70, 43, 9, 17, 4
2020/6/9, 137, 113, 41, 6, 31, 3
2020/6/10, 144, 335, 40, 8, 30, 3
2020/6/11, 149, 53, 41, 7, 27, 4
2020/6/12, 152, 77, 28, 7, 35, 4
2020/6/13, 160, , , , , 
2020/6/15, 127, 56, 22, 10, 31, 3
2020/6/16, 111, 59, 15, 8, 34, 2
2020/6/17, 107, 58, 19, 8, 34, 3
2020/6/18, 113, 67, 14, 7, 34, 2
2020/6/19, 128, 68, 16, 7, 36, 2
2020/6/20, 117, 66, 14, 7, 38, 2
2020/6/21, 117, 46, 16, 7, 62, 3
2020/6/22, 99, 52, 10, 10, 36, 2
2020/6/23, 115, 46, 9, 6, 73, 2
2020/6/24, 94, 49, 10, 9, 33, 3
2020/6/25, 100, 59, 16, 8, 1, 3
2020/6/26, 127, 65, 12, 5, 1, 2
2020/6/27, 116, 102, 13, 4, 29, 2
2020/6/28, 150, 89, 42, 4, 14, 3
2020/6/29, 148, 49, 12, 4, 28, 2
2020/6/30, 91, 62, 15, 5, 30, 3
2020/1/1, 210, 112, 10, 17, 14, 6
2020/1/2, 184, 98, 5, 17, 13, 5
2020/1/3, 168, 125, 16, 17, 21, 6
2020/1/4, 184, 107, 11, 13, 20, 4
2020/1/5, 172, 79, 6, 15, 22, 5
2020/1/6, 160, 53, 9, 12, 22, 4
2020/1/7, 130, 47, 7, 11, 24, 5
2020/1/8, 121, 65, 8, 9, 28, 4
2020/1/9, 144, 85, 10, 10, 31, 5
2020/1/10, 158, 96, 10, 11, 34, 5
2020/1/11, 167, 295, 10, 12, 37, 6
2020/1/12, 174, 366, 13, 14, 56, 10
2020/1/13, 190, 78, 2, 9, 73, 3
2020/1/14, 160, 83, 2, 8, 4, 3
2020/1/15, 152, 89, 1, 10, 4, 6
2020/1/16, 166, 70, 2, 8, 3, 6
2020/1/17, 156, 71, 3, 7, 3, 4
2020/1/18, 139, 84, 2, 6, 1, 4
2020/1/19, 155, 116, 2, 8, 4, 7
2020/1/20, 177, 126, 1, 10, 4, 11
2020/1/21, 190, 75, 6, 8, , 6
2020/1/22, 153, 79, 6, 6, 1, 3
2020/1/23, 131, 83, 6, 9, 3, 4
2020/1/24, 144, 131, 5, 8, 2, 7
2020/1/25, 182, 109, 8, 10, 1, 8
2020/1/26, 179, 90, 1, 13, 1, 7
2020/1/27, 167, 87, 4, 11, 7, 9
2020/1/28, 134, 59, 8, 9, 1, 4
2020/1/29, 105, 70, 7, 7, 1, 3
2020/1/30, 123, 87, 5, 8, 1, 6
2020/1/31, 146, 92, 9, 7, 2, 6
2020/2/1, 158, 85, 7, 7, 1, 5
2020/2/2, 160, 125, 13, 11, 5, 9
2020/2/3, 169, 137, 10, 13, 6, 8
2020/2/4, 187, 107, 7, 8, 3, 4
2020/2/5, 164, 104, 6, 16, 4, 5
2020/2/6, 160, 109, 7, 25, 3, 5
2020/2/7, 168, 104, 8, 16, 4, 5
2020/2/8, 167, 99, 8, 18, 3, 6
2020/2/9, 169, 111, 7, 26, 3, 7
2020/2/10, 172, 116, 8, 25, 3, 7
2020/2/11, 179, 95, 8, 13, 5, 5
2020/2/12, 167, 43, 7, 11, 6, 4
2020/2/13, 148, 89, 14, 10, 8, 9
2020/2/14, 155, 79, 8, 5, 5, 4
