date, pm25, pm10, o3, no2, so2, co
2020/1/28, 161, 102, 21, 31, 8, 3
2020/1/29, 137, 93, 19, 39, 8, 1
2020/1/30, 129, 113, 17, 36, 16, 1
2020/1/31, 133, 128, 15, 35, 4, 3
2020/2/1, 154, 130, 22, 48, 9, 2
2020/2/2, 156, 168, 26, 41, 9, 2
2020/2/3, 165, 261, 27, 35, 8, 1
2020/2/4, 192, 142, 19, 36, 7, 1
2020/2/5, 164, 146, 27, 36, 12, 4
2020/2/6, 148, 220, 24, 39, 4, 4
2020/2/7, 185, 152, 26, 44, 8, 1
2020/2/8, 165, 156, 30, 46, 12, 3
2020/2/9, 166, 223, 27, 45, 9, 3
2020/2/10, 182, 206, 24, 49, 7, 3
2020/2/11, 189, 163, 19, 41, 16, 2
2020/2/12, 170, 122, 9, 33, 23, 2
2020/2/13, 153, 107, 9, 35, 18, 1
2020/2/14, 141, 116, 11, 38, 26, 1
2020/2/15, 147, 154, 9, 51, 11, 2
2020/2/16, 167, 130, 28, 40, 11, 2
2020/2/17, 155, 149, 26, 36, 15, 2
2020/2/18, 159, 277, 33, 34, 15, 3
2020/2/19, 197, 180, 34, 34, 11, 3
2020/2/20, 176, 56, 24, 36, 53, 
2020/2/21, 81, 97, 26, 42, 7, 1
2020/2/22, 132, 120, 28, 44, 15, 2
2020/2/23, 151, 97, 25, 36, 8, 1
2020/2/24, 133, 147, 32, 36, 12, 4
2020/2/25, 164, 241, 34, 36, 10, 7
2020/2/26, 177, 203, 26, 30, 7, 6
2020/2/27, 180, 176, 25, 28, 13, 5
2020/2/28, 173, 122, 19, 26, 8, 3
2020/2/29, 140, 78, 25, 35, 11, 3
2020/3/1, 99, 130, 40, 57, 27, 4
2020/3/2, 159, 118, 5, 68, 8, 5
2020/3/3, 154, 160, 31, 42, 14, 4
2020/3/4, 168, 66, 22, 22, 28, 1
2020/3/5, 102, 52, 19, 17, 8, 
2020/3/6, 64, 66, 13, 22, 7, 5
2020/3/7, 94, 85, 18, 33, 9, 3
2020/3/8, 121, 72, 16, 34, 70, 2
2020/3/9, 93, 88, 20, 32, 11, 1
2020/3/10, 117, 91, 19, 17, 6, 2
2020/3/11, 136, 88, 20, 20, 6, 2
2020/3/12, 117, 106, 16, 24, 6, 2
2020/3/13, 140, 61, 12, 27, 5, 2
2020/3/14, 88, 88, 16, 35, 6, 2
2020/3/15, 126, 92, 15, 39, 6, 3
2020/3/16, 129, 97, 28, 46, 6, 3
2020/3/17, 127, 103, 31, 50, 18, 4
2020/3/18, 139, 125, 10, 51, 9, 5
2020/3/19, 152, 144, 11, 40, 7, 3
2020/3/20, 161, 171, 24, 45, 12, 5
2020/3/21, 175, 100, 28, 31, 21, 2
2020/3/22, 143, 84, 26, 31, 23, 2
2020/3/23, 126, 106, 25, 25, 10, 3
2020/3/24, 149, 76, 21, 23, 8, 2
2020/3/25, 109, 65, 14, 20, 6, 1
2020/3/26, 91, 54, 13, 18, 42, 1
2020/3/27, 80, 35, 14, 19, 5, 
2020/3/28, 51, 58, 18, 16, 4, 1
2020/3/29, 69, 60, 18, 20, 7, 1
2020/3/30, 82, 66, 16, 19, 6, 1
2020/3/31, 86, 66, 18, 17, 5, 1
2019/10/1, 108, 81, 39, 14, 14, 3
2019/10/2, 128, 119, 55, 20, 19, 4
2019/10/3, 158, 81, 32, 15, 26, 4
2019/10/4, 119, 84, 16, 22, 10, 6
2019/10/5, 145, 104, 35, 21, 6, 4
2019/10/6, 156, 105, 30, 17, 7, 4
