date, pm25, pm10, o3, no2, so2, co
2020/2/15, 164, 166, 11, 18, 5, 15
2020/2/16, 200, 170, 12, 13, 5, 13
2020/2/17, 182, 165, 12, 10, 9, 13
2020/2/18, 175, 230, 11, 8, 8, 15
2020/2/19, 226, 146, 13, 3, 7, 14
2020/2/20, 191, 30, 8, 3, 2, 10
2020/2/21, 65, 88, 10, 26, 5, 13
2020/2/22, 101, 97, 10, 16, 7, 13
2020/2/23, 140, 73, 9, 16, 5, 14
2020/2/24, 119, 154, 10, 25, 8, 18
2020/2/25, 189, 137, 10, 18, 6, 15
2020/2/26, 177, 126, 10, 11, 3, 16
2020/2/27, 185, 142, 8, 9, 4, 15
2020/2/28, 176, 101, 6, 7, 3, 13
2020/2/29, 161, 127, 8, 24, 4, 14
2020/3/1, 107, 127, 9, 25, 7, 18
2020/3/2, 155, 131, 9, 20, 7, 15
2020/3/3, 154, 122, 11, 18, 5, 15
2020/3/4, 155, 64, 7, 11, 7, 11
2020/3/5, 93, 67, 7, 5, 3, 11
2020/3/6, 47, 50, 6, 11, 2, 12
2020/3/7, 86, 85, 8, 14, 3, 13
2020/3/8, 119, 80, 2, 10, 2, 9
2020/3/9, 141, , , , , 
2020/3/11, 130, 127, 7, 13, 3, 11
2020/3/12, 150, 86, 8, 10, 4, 12
2020/3/13, 126, 56, 8, 7, 3, 11
2020/3/14, 64, 68, 10, 12, 5, 12
2020/3/15, 106, 89, 9, 12, 6, 13
2020/3/16, 133, 138, 11, 14, 9, 14
2020/3/17, 142, 128, 11, 15, 9, 15
2020/3/18, 147, 138, 11, 20, 8, 16
2020/3/19, 164, 174, 14, 18, 11, 22
2020/3/20, 176, 206, 11, 22, 14, 34
2020/3/21, 214, 83, 11, 8, 7, 16
2020/3/22, 138, 95, 9, 13, 12, 13
2020/3/23, 147, 119, 9, 11, 8, 15
2020/3/24, 142, 73, 9, 4, 3, 18
2020/3/25, 106, 73, 6, 2, 5, 16
2020/3/26, 112, 45, 5, 2, 2, 10
2020/3/27, 79, 28, 6, 1, 2, 9
2020/3/28, 51, 77, 8, 2, 3, 10
2020/3/29, 76, 112, 9, 3, 4, 9
2020/3/30, 91, 64, 8, 2, 4, 10
2020/3/31, 104, 62, 9, 1, 3, 10
2019/12/3, 198, 215, 20, 51, 15, 16
2019/12/4, 272, 205, 20, 42, 13, 16
2019/12/5, 263, 132, 14, 32, 9, 15
2019/12/6, 169, 136, 14, 45, 6, 17
2019/12/7, 202, 161, 16, 48, 10, 16
2019/12/8, 216, 159, 10, 46, 14, 14
2019/12/9, 211, 198, 10, 46, 9, 14
2019/12/10, 198, 267, 10, 58, 10, 18
2019/12/11, 275, 207, 11, 32, 12, 13
2019/12/12, 294, 50, 8, 15, 7, 10
2019/12/13, 129, 31, 6, 23, 4, 4
2019/12/14, 62, 75, 9, 24, 8, 8
2019/12/15, 167, 94, 5, 25, 6, 7
2019/12/16, 161, 108, 5, 29, 5, 10
2019/12/17, 175, 125, 8, 28, 6, 7
2019/12/18, 192, 184, 9, 34, 3, 8
2019/12/19, 191, 248, 7, 42, 6, 11
2019/12/20, 216, 222, 5, 43, 4, 11
2019/12/21, 209, 112, 7, 30, 3, 5
2019/12/22, 158, 153, 7, 39, 3, 9
2019/12/23, 179, 145, 10, 33, 3, 7
2019/12/24, 173, 135, 5, 28, 1, 6
2019/12/25, 190, 145, 7, 31, 1, 6
2019/12/26, 219, 160, 9, 28, 4, 9
2019/12/27, 201, 158, 8, 25, 3, 8
2019/12/28, 200, 214, 10, 33, 3, 13
2019/12/29, 326, , , , , 
2020/7/26, , 99, 5, 23, , 6
2020/8/11, , 57, 3, 9, , 
2020/8/12, , 15, 2, 9, , 
2020/8/13, , 21, 3, 5, , 
2020/8/14, , 49, 5, 4, , 
2020/8/15, , 44, 4, 4, , 
2020/8/16, , 31, 2, 8, , 
2020/8/17, , 47, 3, 9, , 
2020/8/18, , 28, 3, 9, , 
2020/8/19, , 18, 3, 6, , 
2020/8/20, , 22, 3, 4, , 
2020/8/21, , 19, 3, 2, , 
2020/8/22, , 20, 4, 2, , 
2020/8/23, , 31, 3, 5, , 
2020/8/24, , 39, 4, 6, , 
2020/8/25, , 43, 4, 8, , 
2020/8/26, , 47, 5, 8, , 
2020/8/27, , 52, 5, 9, , 
2020/8/28, , 30, 6, 4, , 
2020/8/29, , 26, 4, 2, , 
2020/8/30, , 39, 4, 4, , 
2020/8/31, , 57, 6, 8, , 
2020/9/1, , 57, 7, 9, , 
2020/9/2, , 56, 4, 7, , 3
2020/5/17, , 149, 19, 13, 9, 11
2019/12/31, , 241, 17, 36, 7, 13
2020/1/2, , 127, 5, 54, 7, 6
2020/2/4, , 200, 9, 12, 5, 11
2020/3/10, , 88, 7, 12, 3, 10
2019/12/2, , 143, 18, 40, 11, 12
