date, pm25, pm10, o3, no2, so2, co
2020/8/30, 45, 29, 26, 2, 1, 3
2020/8/31, 32, 51, 41, 5, , 3
2020/9/1, 53, 57, 31, 5, , 3
2020/9/2, 66, 61, 28, 2, 1, 10
2020/9/3, 77, 68, 31, 4, 2, 3
2020/9/4, 100, 72, 58, 5, 1, 5
2020/9/5, 124, 41, 35, 3, 1, 4
2020/9/6, 62, 54, 34, 3, 1, 
2020/9/7, 100, 74, 28, 3, 1, 
2020/9/8, 113, 79, 31, 5, , 2
2020/9/9, 129, 81, 33, 3, 1, 5
2020/9/10, 134, 103, 39, 7, 2, 4
2020/9/11, 147, 101, 45, 5, 2, 5
2020/9/12, 156, 101, 33, 6, , 4
2020/9/13, 159, 101, 37, 5, 1, 6
2020/9/14, 158, 105, 41, 5, 1, 8
2020/9/15, 159, 111, 39, 6, 2, 6
2020/9/16, 163, 87, 24, 3, 1, 
2020/9/17, 140, 86, 25, 4, 1, 5
2020/9/18, 139, 97, 34, 6, 2, 4
2020/9/19, 153, 106, 40, 5, 2, 8
2020/9/20, 164, 105, 51, 5, 2, 5
2020/9/21, 159, 83, 23, 5, 1, 4
2020/9/22, 126, 76, 21, 5, 1, 9
2020/9/23, 112, 75, 35, 4, 1, 6
2020/9/24, 118, 111, 49, 7, 3, 5
2020/9/25, 165, 117, 27, 7, 3, 7
2020/9/26, 165, 79, 35, 4, 2, 7
2020/9/27, 116, 133, 36, 22, 9, 11
2020/9/28, 159, 131, 45, 5, 1, 5
2020/9/29, 161, 116, 45, 4, 2, 5
2020/9/30, 154, 121, 42, 7, 2, 20
2020/6/16, 127, 92, 48, 91, 7, 6
2020/6/17, 112, 104, 68, 66, 8, 6
2020/6/18, 128, 136, 45, 11, 6, 5
2020/6/19, 138, 103, 42, 8, 4, 3
2020/6/20, 115, 80, 51, 10, 7, 3
2020/6/21, 125, 53, 69, 8, 2, 1
2020/6/22, 104, 64, 31, 8, 9, 5
2020/6/23, 91, 61, 27, 9, 6, 16
2020/6/24, 101, 71, 39, 10, 6, 10
2020/6/25, 113, 84, 48, 10, 6, 18
2020/6/26, 130, 139, 31, 11, 6, 18
2020/6/27, 133, 307, 28, 12, 6, 23
2020/6/28, 154, 155, 33, 11, 8, 17
2020/6/29, 142, 78, 35, 8, 6, 16
2020/6/30, 118, 90, 49, 8, 4, 15
2020/1/1, 307, 203, 21, 13, 4, 18
2020/1/2, 257, 135, 31, 9, 3, 14
2020/1/3, 190, 152, 39, 10, 3, 14
2020/1/4, 213, 145, 39, 9, 4, 12
2020/1/5, 220, 126, 15, 9, 4, 12
2020/1/6, 212, 81, 20, 5, 1, 11
2020/1/7, 170, 69, 22, 4, 1, 11
2020/1/8, 160, 83, 21, 5, 2, 8
2020/1/9, 162, 93, 31, 5, 1, 11
2020/1/10, 169, 99, 39, 6, 3, 10
2020/1/11, 179, , , , , 
2019/10/1, 90, 65, 28, 8, 4, 10
2019/10/2, 112, 89, 43, 8, 5, 10
2019/10/3, 134, 71, 39, 7, 4, 9
2019/10/4, 114, 67, 41, 7, 4, 8
2019/10/5, 102, 86, 46, 8, 4, 10
2019/10/6, 138, 85, 40, 5, 3, 9
2019/10/7, 134, 76, 44, 7, 3, 8
2019/10/8, 107, 103, 60, 10, 4, 10
2019/10/9, 147, 130, 62, 12, 4, 13
2019/10/10, 177, 116, 62, 13, 5, 12
2019/10/11, 163, 137, 67, 16, 5, 14
2019/10/12, 179, 144, 54, 15, 4, 14
2019/10/13, 186, 142, 58, 16, 4, 15
2019/10/14, 181, 200, 69, 23, 4, 16
2019/10/15, 198, 155, 63, 16, 4, 17
2019/10/16, 204, 123, 48, 14, 4, 15
2019/10/17, 178, 117, 42, 12, , 12
2019/10/18, 162, 87, 55, 14, 1, 10
2019/10/19, 148, 104, 48, 16, 3, 11
2019/10/20, 165, 118, 49, 16, 2, 12
2019/10/21, 173, 113, 47, 15, 3, 11
2019/10/22, 164, 140, 61, 23, 4, 14
2019/10/23, 184, 179, 63, 23, 3, 15
2019/10/24, 220, 135, 55, 21, 4, 13
2019/10/25, 189, 175, 68, 23, 3, 16
2019/10/26, 210, 155, 64, 18, 2, 15
2019/10/27, 227, 191, 64, 14, 2, 16
2019/10/28, 269, 264, 33, 19, 1, 20
2019/10/29, 307, 426, 46, 24, 2, 23
2019/10/30, 402, 343, 62, 24, 3, 19
2019/10/31, 343, 509, 69, 19, 3, 23
2019/11/1, 454, 356, 52, 11, 2, 18
2019/11/2, 358, 612, 22, 10, 1, 34
2019/11/3, 672, 440, 40, 7, 1, 20
2019/11/4, 420, 278, 53, 6, 3, 16
2019/11/5, 308, 197, 45, 14, 4, 15
2019/11/6, 225, 175, 25, 9, 3, 16
2019/11/7, 245, 128, 41, 9, 1, 12
2019/11/8, 181, 100, 41, 8, 7, 9
2019/11/9, 148, , , , , 
2019/11/12, 289, 373, 49, 23, 3, 18
2019/11/13, 380, 358, 35, 23, 2, 19
2019/11/14, 347, 354, 40, 16, 2, 21
2019/11/15, 361, 224, 38, 12, 3, 13
2019/11/16, 226, 111, 33, 7, , 10
2019/11/17, 157, 137, 41, 10, , 12
2019/11/18, 199, 182, 45, 16, 1, 14
2019/11/19, 234, 247, 50, 22, 6, 20
2019/11/20, 242, 305, 59, 20, 6, 20
2019/11/21, 288, 258, 66, 23, 8, 16
2019/11/22, 274, 133, 31, 14, 5, 10
2019/11/23, 184, 116, 36, 11, 6, 9
2019/11/24, 158, 204, 39, 18, 6, 12
2019/11/25, 186, 146, 37, 13, 5, 12
2019/11/26, 171, 87, 28, 11, 4, 9
2019/11/27, 128, 28, 27, 6, 3, 7
2019/11/28, 72, 58, 30, 10, 3, 9
2019/11/29, 109, 87, 31, 13, 4, 11
2019/11/30, 153, 101, 47, 13, 3, 11
2019/12/1, 171, 136, 49, 18, 4, 12
2019/12/2, 195, 146, 53, 17, 4, 13
2019/12/3, 206, 259, 50, 25, 6, 18
2019/12/4, 279, 240, 37, 21, 5, 17
2019/12/5, 294, 177, 30, 20, 6, 15
2019/12/6, 250, 176, 30, 18, 4, 15
2019/12/7, 231, 171, 33, 19, 5, 15
2019/12/8, 231, 170, 42, 18, 6, 15
2019/12/9, 229, 230, 57, 20, 5, 18
2019/12/10, 274, 331, 43, 24, 5, 19
2019/12/11, 340, 230, 32, 17, 4, 16
2019/12/12, 311, 61, 22, 10, 3, 9
2019/12/13, 144, 52, 21, 10, 1, 8
2019/12/14, 116, 79, 23, 10, 3, 9
2019/12/15, 159, 80, 13, 7, , 9
2019/12/16, 161, 99, 11, 9, 2, 10
2019/12/17, 173, 142, 18, 12, 1, 12
2019/12/18, 208, 208, 19, 16, 3, 16
2019/12/19, 261, 218, 16, 20, 2, 18
2019/12/20, 275, 202, 14, 15, 1, 15
2019/12/21, 256, 117, 14, 11, 1, 13
2019/12/22, 191, 125, 12, 10, 1, 13
2019/12/23, 194, 180, 18, 14, 1, 13
2019/12/24, 234, 119, 9, 10, 2, 11
2019/12/25, 185, 157, 15, 11, 3, 13
2019/12/26, 218, 212, 9, 11, , 5
2019/12/27, 257, 216, 7, 13, 1, 11
2019/12/28, 251, 229, 20, 11, , 15
2019/12/29, 270, , , , , 
2019/7/1, 158, 149, 36, 9, 8, 13
2019/7/2, 151, 107, 32, 8, 7, 13
2019/7/3, 137, 79, 23, 9, 10, 14
2019/7/4, 138, 78, 24, 10, 18, 15
2019/7/5, 140, 76, 33, 11, 8, 13
2019/7/6, 122, 74, 32, 9, 7, 13
2019/7/7, 122, 102, 50, 9, 9, 13
2019/7/8, 149, 89, 25, 10, 10, 12
2019/7/9, 137, 290, 25, 10, 7, 13
2019/7/10, 155, 383, 17, 8, 5, 12
2019/7/11, 157, 157, 15, 6, 5, 13
2019/7/12, 147, 276, 19, 7, 5, 12
2019/7/13, 148, 134, 27, 7, 8, 11
2019/7/14, 136, 56, 24, 6, 4, 11
2019/7/15, 94, 38, 24, 6, 5, 11
2019/7/16, 88, 42, 35, 8, 3, 11
2019/7/17, 93, 53, 49, 10, 3, 12
2019/7/18, 108, 107, 47, 12, 8, 14
2019/7/19, 152, 73, 26, 11, 3, 13
2019/7/20, 136, 66, 28, 8, 3, 13
2019/7/21, 134, 67, 24, 8, 4, 14
2019/7/22, 135, 85, 33, 8, 3, 11
2019/7/23, 147, 85, 27, 8, , 11
2019/7/24, 142, 38, 21, 6, 1, 9
2019/7/25, 83, 30, 22, 1, 1, 8
2019/7/26, 58, 22, 18, 1, 2, 8
2019/7/27, 55, 34, 18, 1, 1, 8
2019/7/28, 50, 52, 20, 1, 1, 8
2019/7/29, 60, 63, 21, 1, , 8
2019/7/30, 63, 63, 23, 3, 1, 8
2019/7/31, 81, 77, 27, 5, 1, 8
2019/8/1, 92, 55, 24, 5, 1, 9
2019/8/2, 82, 40, 19, 4, , 9
2019/8/3, 73, 68, 23, 6, 2, 9
2019/8/4, 93, 78, 42, 7, 1, 10
2019/8/5, 126, 43, 22, 5, 1, 9
2019/8/6, 94, 56, 25, 5, 2, 10
2019/8/7, 78, 94, 24, 5, 3, 8
2019/8/8, 72, 75, 19, 2, 1, 12
2019/8/9, 51, 32, 18, 2, 1, 38
2019/8/10, 51, 49, 34, 3, , 26
2019/8/11, 81, 48, 24, 3, 1, 27
2019/8/12, 77, 54, 18, 6, 1, 10
2019/8/13, 75, 51, 27, 4, 1, 10
2019/8/14, 77, 53, 20, 3, 2, 9
2019/8/15, 71, 39, 19, 1, 1, 7
2019/8/16, 56, 9, 14, 1, 1, 7
2019/8/17, 24, 22, 18, 3, 2, 7
2019/8/18, 48, 60, 27, 6, 1, 11
2019/8/19, 97, 67, 35, 4, 2, 7
2019/8/20, 97, 97, 31, 7, 5, 3
2019/8/21, 124, 96, 29, 7, 4, 3
2019/8/22, 126, 94, 36, 10, 4, 5
2019/8/23, 133, 87, 26, 10, 5, 3
2019/8/24, 119, 46, 26, 5, 6, 1
2019/8/25, 92, 86, 21, 6, 4, 1
2019/8/26, 68, 83, 24, 7, 5, 2
2019/8/27, 91, 68, 27, 6, 5, 2
2019/8/28, 95, 66, 30, 5, 5, 2
2019/8/29, 93, 70, 27, 5, 5, 6
2019/8/30, 96, 96, 44, 10, 5, 4
2019/8/31, 132, 44, 28, 6, 3, 4
2019/9/1, 79, 68, 30, 5, 4, 4
2019/9/2, 99, 106, 39, 10, 4, 5
2019/9/3, 151, 75, 25, 9, 3, 4
2019/9/4, 123, 60, 22, 6, 5, 2
2019/9/5, 80, 69, 23, 6, 4, 2
2019/9/6, 83, 80, 29, 7, 4, 3
2019/9/7, 95, 57, 23, 4, 3, 4
2019/9/8, 83, 93, 37, 7, 4, 3
2019/9/9, 140, 103, 38, 9, 3, 4
2019/9/10, 145, 160, 69, 10, 6, 5
2019/9/11, 163, 106, 35, 7, 4, 3
2019/9/12, 139, 65, 24, 6, 3, 1
2019/9/13, 89, 59, 23, 5, 3, 1
2019/9/14, 80, 29, 23, 5, 4, 1
2019/9/15, 62, 123, 41, 9, 3, 3
2019/9/16, 151, 107, 43, 10, 5, 3
2019/9/17, 151, 66, 34, 5, 3, 4
2019/9/18, 98, 43, 24, 5, 3, 8
2019/9/19, 57, 70, 33, 9, 3, 10
2019/9/20, 103, 79, 44, 10, 7, 11
2019/9/21, 119, 50, 24, 10, 3, 11
2019/9/22, 73, 54, 28, 7, 4, 9
2019/9/23, 76, 80, 33, 11, 4, 10
2019/9/24, 105, 58, 23, 6, 4, 9
2019/9/25, 84, 52, 14, 6, 4, 9
2019/9/26, 65, 43, 14, 5, 4, 8
2019/9/27, 48, 44, 13, 5, 4, 8
