date, pm25, pm10, o3, no2, so2, co
2020/5/24, 99, , 34, 1, 1, 10
2020/5/25, 97, , 38, 1, 1, 11
2020/5/26, 95, , 39, 1, 1, 11
2020/5/27, 101, , 32, 1, 2, 8
2020/5/28, 88, , 30, 1, 1, 10
2020/5/29, 81, , 25, 1, 2, 12
2020/5/30, 86, , 26, 1, , 11
2020/5/31, 87, , 32, 1, , 12
2020/6/1, 82, , 28, 1, 2, 10
2020/6/2, 95, , 30, 1, 2, 10
2020/6/3, 126, , 25, 1, 1, 11
2020/6/4, 110, , 24, 1, 2, 11
2020/6/5, 102, , 21, 1, 2, 9
2020/6/6, 64, , 28, 1, 1, 10
2020/6/7, 67, , 28, 1, 1, 10
2020/6/8, 115, , 31, 1, 1, 11
2020/6/9, 133, , 30, 1, 1, 10
2020/6/10, 151, , 26, 1, 1, 10
2020/6/11, 146, , 29, 1, 1, 12
2020/6/12, 117, , 32, 1, 1, 9
2020/6/13, 100, , 31, 1, 1, 8
2020/6/14, 89, , 29, 1, 2, 9
2020/6/15, 105, , 32, 1, 1, 9
2020/6/16, 59, , 33, 7, 1, 12
2020/6/17, 59, , 33, 7, 1, 12
2020/6/18, 68, , 33, 6, 2, 9
2020/6/19, 71, , 33, 6, 2, 8
2020/6/20, 78, , 27, 6, 1, 8
2020/6/21, 78, , 32, 6, 2, 8
2020/6/22, 64, , 29, 14, 2, 12
2020/6/23, 63, , 27, 30, 1, 11
2020/6/24, 83, , 21, 38, , 9
2020/6/25, 85, , 27, 25, , 8
2020/6/26, 76, , 36, 19, , 6
2020/6/27, 64, , 29, 16, , 7
2020/6/28, 73, , 18, 20, , 5
2020/6/29, 57, , 15, 13, , 5
2020/6/30, 75, , 15, 15, , 5
2020/1/1, 307, , 13, 114, 2, 10
2020/1/2, 205, , 3, 90, 1, 9
2020/1/3, 167, , 4, 81, 5, 6
2020/1/4, 264, , 1, 64, 2, 6
2020/1/5, 159, , , 90, 7, 7
2020/1/6, 156, , , 91, 3, 7
2020/1/7, 215, , 24, 75, 2, 7
2020/1/8, 295, , 20, 50, 1, 5
2020/1/9, 158, , 24, 41, 1, 6
2020/1/10, 147, , 33, 78, 1, 8
2020/1/11, 192, , 35, 87, 2, 11
2020/1/12, 217, , 19, 50, 1, 5
2020/1/13, 188, , 41, 69, , 9
2020/1/14, 168, , 8, 90, 1, 10
2020/1/15, 206, , 21, 32, , 4
2020/1/16, 192, , 23, 57, 2, 7
2020/1/17, 95, , 14, 47, 2, 4
2020/1/18, 149, , 19, 44, 1, 3
2020/1/19, 140, , 14, 49, 2, 5
2020/1/20, 164, , 24, 82, 1, 8
2020/1/21, 191, , 11, 70, 2, 7
2020/1/22, 196, , 21, 38, 3, 6
2020/1/23, 128, , 7, 51, 1, 7
2020/1/24, 142, , 3, 72, 3, 5
2020/1/25, 175, , 4, 65, 3, 8
2020/1/26, 192, , 4, 87, 2, 10
2020/1/27, 208, , 3, 18, 6, 8
2020/1/28, 186, , 3, 5, , 19
2020/1/29, 175, , 2, 7, , 33
2020/1/30, 116, , 2, 10, 1, 35
2020/1/31, 139, , 2, 10, 1, 36
2020/2/1, 147, , 1, 16, 1, 33
2020/2/2, 143, , 3, 20, 2, 28
2020/2/3, 155, , 1, 27, 1, 26
2020/2/4, 165, , 1, 16, , 24
2020/2/5, 172, , 2, 22, , 14
2020/2/6, 169, , 2, 23, 1, 11
2020/2/7, 158, , 2, 20, , 12
2020/2/8, 165, , 2, 22, , 13
2020/2/9, 179, , 4, 19, , 12
2020/2/10, 176, , 1, 20, 2, 11
2020/2/11, 163, , 2, 15, 3, 9
2020/2/12, 173, , 1, 14, 2, 9
2020/2/13, 165, , 1, 7, 12, 4
2020/2/14, 225, , 1, 16, 3, 8
2020/2/15, 145, , 1, 25, 2, 11
2020/2/16, 164, , 1, 17, 2, 11
2020/2/17, 178, , 24, 14, 3, 9
2020/2/18, 139, , 30, 29, 4, 14
2020/2/19, 145, , 27, 11, 2, 10
2020/2/20, 152, , 24, 4, 2, 10
2020/2/21, 153, , 19, 7, 1, 9
2020/2/22, 100, , 2, 13, 1, 9
2020/2/23, 153, , 1, 13, 1, 15
2020/2/24, 162, , 2, 4, 4, 8
2020/2/25, 115, , 1, 13, 2, 11
2020/2/26, 92, , 1, 13, 2, 12
2020/2/27, 101, , 17, 16, 2, 12
2020/2/28, 130, , 19, 15, 2, 12
2020/2/29, 142, , 20, 15, 2, 10
2020/3/1, 111, , 17, 17, 2, 10
2020/3/2, 134, , 6, 34, 1, 12
2020/3/3, 157, , 25, 16, 1, 10
2020/3/4, 137, , 17, 10, 2, 9
2020/3/5, 133, , 15, 6, 1, 9
2020/3/6, 88, , 15, 8, 2, 12
2020/3/7, 77, , 15, 8, 2, 9
2020/3/8, 83, , 17, 9, 2, 10
2020/3/9, 102, , 16, 11, 2, 11
2020/3/10, 153, , 19, 15, 3, 10
2020/3/11, 131, , 13, 15, 4, 10
2020/3/12, 151, , 16, 5, 1, 8
2020/3/13, 70, , 16, 9, 2, 9
2020/3/14, 83, , 18, 8, 2, 9
2020/3/15, 95, , 18, 12, 2, 9
2020/3/16, 116, , 20, 15, 1, 10
2020/3/17, 133, , 22, 13, 1, 9
